  13.5000 4.8088e+05 3.7100e+05 6.4462e+05 3.7516e+05 6.4143e+05 4.5095e+05 5.1304e+05 5.9479e+05 4.0625e+05 5.1428e+05 3.7516e+05 6.4143e+05 4.3377e+05
  13.7500 4.4757e+05 3.4589e+05 5.9875e+05 3.4966e+05 5.9586e+05 4.2013e+05 4.7703e+05 5.5357e+05 3.7805e+05 4.7802e+05 3.4966e+05 5.9586e+05 4.0464e+05
  14.0000 4.1683e+05 3.2266e+05 5.5650e+05 3.2609e+05 5.5387e+05 3.9165e+05 4.4383e+05 5.1549e+05 3.5204e+05 4.4461e+05 3.2609e+05 5.5387e+05 3.7766e+05
  14.2500 3.8843e+05 3.0117e+05 5.1754e+05 3.0429e+05 5.1514e+05 3.6530e+05 4.1320e+05 4.8027e+05 3.2803e+05 4.1380e+05 3.0429e+05 5.1514e+05 3.5265e+05
  14.5000 3.6218e+05 2.8127e+05 4.8159e+05 2.8411e+05 4.7941e+05 3.4091e+05 3.8492e+05 4.4768e+05 3.0585e+05 3.8536e+05 2.8411e+05 4.7941e+05 3.2946e+05
  14.7500 3.3795e+05 2.6287e+05 4.4849e+05 2.6547e+05 4.4650e+05 3.1838e+05 3.5886e+05 4.1762e+05 2.8539e+05 3.5916e+05 2.6547e+05 4.4650e+05 3.0802e+05
  15.0000 3.1559e+05 2.4587e+05 4.1799e+05 2.4824e+05 4.1617e+05 2.9756e+05 3.3482e+05 3.8987e+05 2.6650e+05 3.3500e+05 2.4824e+05 4.1617e+05 2.8818e+05
  15.2500 2.9492e+05 2.3012e+05 3.8986e+05 2.3229e+05 3.8819e+05 2.7831e+05 3.1263e+05 3.6423e+05 2.4906e+05 3.1271e+05 2.3229e+05 3.8819e+05 2.6981e+05
  15.5000 2.7580e+05 2.1554e+05 3.6389e+05 2.1752e+05 3.6236e+05 2.6048e+05 2.9212e+05 3.4051e+05 2.3292e+05 2.9212e+05 2.1752e+05 3.6236e+05 2.5278e+05
  15.7500 2.5810e+05 2.0201e+05 3.3988e+05 2.0382e+05 3.3849e+05 2.4395e+05 2.7314e+05 3.1854e+05 2.1798e+05 2.7307e+05 2.0382e+05 3.3849e+05 2.3698e+05
  16.0000 2.4169e+05 1.8945e+05 3.1767e+05 1.9112e+05 3.1640e+05 2.2862e+05 2.5557e+05 2.9819e+05 2.0414e+05 2.5544e+05 1.9112e+05 3.1640e+05 2.2230e+05
  16.2500 2.2647e+05 1.7778e+05 2.9711e+05 1.7931e+05 2.9594e+05 2.1438e+05 2.3928e+05 2.7930e+05 1.9129e+05 2.3910e+05 1.7931e+05 2.9594e+05 2.0866e+05
  16.5000 2.1233e+05 1.6693e+05 2.7805e+05 1.6833e+05 2.7698e+05 2.0115e+05 2.2417e+05 2.6177e+05 1.7937e+05 2.2395e+05 1.6833e+05 2.7698e+05 1.9596e+05
  16.7500 1.9919e+05 1.5683e+05 2.6037e+05 1.5811e+05 2.5938e+05 1.8884e+05 2.1014e+05 2.4547e+05 1.6829e+05 2.0989e+05 1.5811e+05 2.5938e+05 1.8413e+05
  17.0000 1.8697e+05 1.4741e+05 2.4396e+05 1.4859e+05 2.4305e+05 1.7737e+05 1.9710e+05 2.3031e+05 1.5798e+05 1.9682e+05 1.4859e+05 2.4305e+05 1.7310e+05
  17.2500 1.7559e+05 1.3863e+05 2.2870e+05 1.3972e+05 2.2786e+05 1.6669e+05 1.8497e+05 2.1619e+05 1.4839e+05 1.8467e+05 1.3972e+05 2.2786e+05 1.6281e+05
  17.5000 1.6498e+05 1.3044e+05 2.1451e+05 1.3144e+05 2.1374e+05 1.5673e+05 1.7368e+05 2.0304e+05 1.3945e+05 1.7337e+05 1.3144e+05 2.1374e+05 1.5320e+05
  17.7500 1.5509e+05 1.2279e+05 2.0131e+05 1.2371e+05 2.0060e+05 1.4743e+05 1.6316e+05 1.9077e+05 1.3112e+05 1.6284e+05 1.2371e+05 2.0060e+05 1.4422e+05
  18.0000 1.4588e+05 1.1565e+05 1.8903e+05 1.1650e+05 1.8837e+05 1.3876e+05 1.5337e+05 1.7934e+05 1.2336e+05 1.5304e+05 1.1650e+05 1.8837e+05 1.3584e+05
  18.2500 1.3729e+05 1.0898e+05 1.7760e+05 1.0977e+05 1.7699e+05 1.3067e+05 1.4424e+05 1.6869e+05 1.1612e+05 1.4391e+05 1.0977e+05 1.7699e+05 1.2801e+05
  18.5000 1.2927e+05 1.0276e+05 1.6695e+05 1.0348e+05 1.6639e+05 1.2312e+05 1.3574e+05 1.5875e+05 1.0936e+05 1.3540e+05 1.0348e+05 1.6639e+05 1.2069e+05
  18.7500 1.2179e+05 9.6938e+04 1.5703e+05 9.7607e+04 1.5652e+05 1.1606e+05 1.2780e+05 1.4949e+05 1.0306e+05 1.2747e+05 9.7607e+04 1.5652e+05 1.1386e+05
  19.0000 1.1481e+05 9.1494e+04 1.4778e+05 9.2113e+04 1.4731e+05 1.0947e+05 1.2040e+05 1.4083e+05 9.7170e+04 1.2006e+05 9.2113e+04 1.4731e+05 1.0746e+05
  19.2500 1.0828e+05 8.6400e+04 1.3915e+05 8.6972e+04 1.3871e+05 1.0330e+05 1.1348e+05 1.3275e+05 9.1664e+04 1.1315e+05 8.6972e+04 1.3871e+05 1.0147e+05
  19.5000 1.0217e+05 8.1628e+04 1.3110e+05 8.2158e+04 1.3069e+05 9.7534e+04 1.0701e+05 1.2519e+05 8.6514e+04 1.0669e+05 8.2158e+04 1.3069e+05 9.5866e+04
  19.7500 9.6454e+04 7.7157e+04 1.2357e+05 7.7647e+04 1.2319e+05 9.2130e+04 1.0097e+05 1.1811e+05 8.1694e+04 1.0064e+05 7.7647e+04 1.2319e+05 9.0609e+04
  20.0000 9.1100e+04 7.2964e+04 1.1653e+05 7.3418e+04 1.1618e+05 8.7065e+04 9.5309e+04 1.1149e+05 7.7179e+04 9.4992e+04 7.3418e+04 1.1618e+05 8.5679e+04
  20.2500 8.6084e+04 6.9029e+04 1.0994e+05 6.9451e+04 1.0962e+05 8.2316e+04 9.0010e+04 1.0529e+05 7.2948e+04 8.9699e+04 6.9451e+04 1.0962e+05 8.1052e+04
  20.5000 8.1380e+04 6.5335e+04 1.0378e+05 6.5726e+04 1.0347e+05 7.7861e+04 8.5044e+04 9.9477e+04 6.8980e+04 8.4740e+04 6.5726e+04 1.0347e+05 7.6708e+04
  20.7500 7.6968e+04 6.1865e+04 9.8001e+04 6.2228e+04 9.7721e+04 7.3678e+04 8.0389e+04 9.4026e+04 6.5256e+04 8.0093e+04 6.2228e+04 9.7721e+04 7.2626e+04
  21.0000 7.2826e+04 5.8604e+04 9.2589e+04 5.8940e+04 9.2329e+04 6.9749e+04 7.6022e+04 8.8910e+04 6.1761e+04 7.5734e+04 5.8940e+04 9.2329e+04 6.8789e+04
  21.2500 6.8935e+04 5.5536e+04 8.7515e+04 5.5849e+04 8.7273e+04 6.6057e+04 7.1923e+04 8.4108e+04 5.8478e+04 7.1643e+04 5.5849e+04 8.7273e+04 6.5180e+04
  21.5000 6.5279e+04 5.2650e+04 8.2754e+04 5.2941e+04 8.2529e+04 6.2585e+04 6.8073e+04 7.9596e+04 5.5392e+04 6.7802e+04 5.2941e+04 8.2529e+04 6.1784e+04
  21.7500 6.1841e+04 4.9933e+04 7.8284e+04 5.0203e+04 7.8075e+04 5.9318e+04 6.4456e+04 7.5356e+04 5.2489e+04 6.4193e+04 5.0203e+04 7.8075e+04 5.8586e+04
  22.0000 5.8608e+04 4.7374e+04 7.4088e+04 4.7626e+04 7.3893e+04 5.6244e+04 6.1056e+04 7.1371e+04 4.9760e+04 6.0802e+04 4.7626e+04 7.3893e+04 5.5576e+04
  22.2500 5.5569e+04 4.4965e+04 7.0147e+04 4.5199e+04 6.9966e+04 5.3352e+04 5.7861e+04 6.7626e+04 4.7192e+04 5.7616e+04 4.5199e+04 6.9966e+04 5.2741e+04
  22.5000 5.2708e+04 4.2695e+04 6.6446e+04 4.2914e+04 6.6277e+04 5.0629e+04 5.4857e+04 6.4104e+04 4.4776e+04 5.4619e+04 4.2914e+04 6.6277e+04 5.0071e+04
  22.7500 5.0016e+04 4.0557e+04 6.2967e+04 4.0760e+04 6.2809e+04 4.8065e+04 5.2030e+04 6.0790e+04 4.2500e+04 5.1801e+04 4.0760e+04 6.2809e+04 4.7555e+04
  23.0000 4.7480e+04 3.8540e+04 5.9694e+04 3.8729e+04 5.9547e+04 4.5648e+04 4.9369e+04 5.7671e+04 4.0356e+04 4.9148e+04 3.8729e+04 5.9547e+04 4.5182e+04
  23.2500 4.5090e+04 3.6637e+04 5.6615e+04 3.6814e+04 5.6478e+04 4.3369e+04 4.6863e+04 5.4734e+04 3.8336e+04 4.6649e+04 3.6814e+04 5.6478e+04 4.2945e+04
  23.5000 4.2837e+04 3.4841e+04 5.3717e+04 3.5006e+04 5.3588e+04 4.1220e+04 4.4501e+04 5.1966e+04 3.6430e+04 4.4295e+04 3.5006e+04 5.3588e+04 4.0832e+04
  23.7500 4.0711e+04 3.3145e+04 5.0986e+04 3.3300e+04 5.0867e+04 3.9192e+04 4.2275e+04 4.9357e+04 3.4632e+04 4.2076e+04 3.3300e+04 5.0867e+04 3.8838e+04
  24.0000 3.8706e+04 3.1543e+04 4.8413e+04 3.1687e+04 4.8301e+04 3.7276e+04 4.0175e+04 4.6896e+04 3.2935e+04 3.9983e+04 3.1687e+04 4.8301e+04 3.6955e+04
  24.2500 3.6812e+04 3.0029e+04 4.5987e+04 3.0164e+04 4.5883e+04 3.5468e+04 3.8193e+04 4.4574e+04 3.1333e+04 3.8008e+04 3.0164e+04 4.5883e+04 3.5174e+04
  24.5000 3.5024e+04 2.8597e+04 4.3699e+04 2.8723e+04 4.3601e+04 3.3758e+04 3.6322e+04 4.2382e+04 2.9819e+04 3.6144e+04 2.8723e+04 4.3601e+04 3.3491e+04
  24.7500 3.3333e+04 2.7243e+04 4.1540e+04 2.7361e+04 4.1448e+04 3.2142e+04 3.4555e+04 4.0311e+04 2.8388e+04 3.4384e+04 2.7361e+04 4.1448e+04 3.1899e+04
  25.0000 3.1736e+04 2.5961e+04 3.9501e+04 2.6071e+04 3.9415e+04 3.0613e+04 3.2886e+04 3.8355e+04 2.7034e+04 3.2720e+04 2.6071e+04 3.9415e+04 3.0393e+04
  25.2500 3.0224e+04 2.4748e+04 3.7575e+04 2.4851e+04 3.7495e+04 2.9167e+04 3.1307e+04 3.6506e+04 2.5754e+04 3.1148e+04 2.4851e+04 3.7495e+04 2.8966e+04
  25.5000 2.8794e+04 2.3598e+04 3.5755e+04 2.3695e+04 3.5680e+04 2.7798e+04 2.9814e+04 3.4757e+04 2.4542e+04 2.9661e+04 2.3695e+04 3.5680e+04 2.7616e+04
  25.7500 2.7441e+04 2.2509e+04 3.4035e+04 2.2600e+04 3.3965e+04 2.6501e+04 2.8402e+04 3.3102e+04 2.3395e+04 2.8254e+04 2.2600e+04 3.3965e+04 2.6336e+04
  26.0000 2.6159e+04 2.1477e+04 3.2408e+04 2.1562e+04 3.2342e+04 2.5272e+04 2.7065e+04 3.1536e+04 2.2308e+04 2.6923e+04 2.1562e+04 3.2342e+04 2.5124e+04
  26.2500 2.4945e+04 2.0498e+04 3.0869e+04 2.0578e+04 3.0807e+04 2.4108e+04 2.5799e+04 3.0054e+04 2.1279e+04 2.5662e+04 2.0578e+04 3.0807e+04 2.3974e+04
  26.5000 2.3795e+04 1.9570e+04 2.9412e+04 1.9644e+04 2.9354e+04 2.3005e+04 2.4600e+04 2.8650e+04 2.0303e+04 2.4468e+04 1.9644e+04 2.9354e+04 2.2883e+04
  26.7500 2.2704e+04 1.8689e+04 2.8033e+04 1.8759e+04 2.7978e+04 2.1958e+04 2.3464e+04 2.7319e+04 1.9378e+04 2.3337e+04 1.8759e+04 2.7978e+04 2.1848e+04
  27.0000 2.1670e+04 1.7853e+04 2.6727e+04 1.7918e+04 2.6675e+04 2.0965e+04 2.2387e+04 2.6059e+04 1.8500e+04 2.2265e+04 1.7918e+04 2.6675e+04 2.0866e+04
  27.2500 2.0689e+04 1.7059e+04 2.5490e+04 1.7121e+04 2.5442e+04 2.0024e+04 2.1367e+04 2.4864e+04 1.7668e+04 2.1250e+04 1.7121e+04 2.5442e+04 1.9935e+04
  27.5000 1.9759e+04 1.6306e+04 2.4318e+04 1.6364e+04 2.4273e+04 1.9130e+04 2.0400e+04 2.3732e+04 1.6878e+04 2.0286e+04 1.6364e+04 2.4273e+04 1.9050e+04
  27.7500 1.8877e+04 1.5590e+04 2.3208e+04 1.5645e+04 2.3166e+04 1.8282e+04 1.9482e+04 2.2659e+04 1.6129e+04 1.9373e+04 1.5645e+04 2.3166e+04 1.8211e+04
  28.0000 1.8040e+04 1.4911e+04 2.2156e+04 1.4962e+04 2.2116e+04 1.7477e+04 1.8612e+04 2.1640e+04 1.5417e+04 1.8507e+04 1.4962e+04 2.2116e+04 1.7413e+04
  28.2500 1.7244e+04 1.4265e+04 2.1158e+04 1.4313e+04 2.1120e+04 1.6712e+04 1.7786e+04 2.0674e+04 1.4742e+04 1.7685e+04 1.4313e+04 2.1120e+04 1.6655e+04
  28.5000 1.6489e+04 1.3651e+04 2.0211e+04 1.3696e+04 2.0175e+04 1.5985e+04 1.7001e+04 1.9757e+04 1.4100e+04 1.6904e+04 1.3696e+04 2.0175e+04 1.5935e+04
  28.7500 1.5772e+04 1.3066e+04 1.9312e+04 1.3109e+04 1.9278e+04 1.5294e+04 1.6256e+04 1.8886e+04 1.3489e+04 1.6162e+04 1.3109e+04 1.9278e+04 1.5250e+04
  29.0000 1.5089e+04 1.2511e+04 1.8458e+04 1.2551e+04 1.8427e+04 1.4637e+04 1.5548e+04 1.8059e+04 1.2909e+04 1.5458e+04 1.2551e+04 1.8427e+04 1.4598e+04
  29.2500 1.4440e+04 1.1982e+04 1.7648e+04 1.2020e+04 1.7618e+04 1.4012e+04 1.4875e+04 1.7272e+04 1.2357e+04 1.4788e+04 1.2020e+04 1.7618e+04 1.3978e+04
  29.5000 1.3823e+04 1.1478e+04 1.6877e+04 1.1514e+04 1.6850e+04 1.3417e+04 1.4235e+04 1.6525e+04 1.1832e+04 1.4151e+04 1.1514e+04 1.6850e+04 1.3388e+04
  29.7500 1.3236e+04 1.0999e+04 1.6145e+04 1.1032e+04 1.6119e+04 1.2851e+04 1.3626e+04 1.5814e+04 1.1332e+04 1.3546e+04 1.1032e+04 1.6119e+04 1.2826e+04
  30.0000 1.2677e+04 1.0542e+04 1.5449e+04 1.0573e+04 1.5424e+04 1.2311e+04 1.3047e+04 1.5137e+04 1.0856e+04 1.2969e+04 1.0573e+04 1.5424e+04 1.2291e+04
  30.2500 1.2145e+04 1.0106e+04 1.4787e+04 1.0136e+04 1.4763e+04 1.1798e+04 1.2496e+04 1.4494e+04 1.0403e+04 1.2421e+04 1.0136e+04 1.4763e+04 1.1780e+04
  30.5000 1.1638e+04 9.6912e+03 1.4157e+04 9.7192e+03 1.4135e+04 1.1308e+04 1.1971e+04 1.3881e+04 9.9709e+03 1.1898e+04 9.7192e+03 1.4135e+04 1.1294e+04
  30.7500 1.1155e+04 9.2953e+03 1.3557e+04 9.3218e+03 1.3536e+04 1.0842e+04 1.1471e+04 1.3297e+04 9.5593e+03 1.1401e+04 9.3218e+03 1.3536e+04 1.0831e+04
  31.0000 1.0694e+04 8.9178e+03 1.2986e+04 8.9428e+03 1.2966e+04 1.0397e+04 1.0994e+04 1.2741e+04 9.1668e+03 1.0927e+04 8.9428e+03 1.2966e+04 1.0389e+04
  31.2500 1.0256e+04 8.5575e+03 1.2442e+04 8.5812e+03 1.2423e+04 9.9732e+03 1.0540e+04 1.2212e+04 8.7926e+03 1.0475e+04 8.5812e+03 1.2423e+04 9.9670e+03
  31.5000 9.8368e+03 8.2137e+03 1.1924e+04 8.2360e+03 1.1906e+04 9.5685e+03 1.0107e+04 1.1707e+04 8.4356e+03 1.0044e+04 8.2360e+03 1.1906e+04 9.5646e+03
  31.7500 9.4375e+03 7.8855e+03 1.1430e+04 7.9066e+03 1.1413e+04 9.1824e+03 9.6943e+03 1.1225e+04 8.0950e+03 9.6339e+03 7.9066e+03 1.1413e+04 9.1805e+03
  32.0000 9.0564e+03 7.5720e+03 1.0959e+04 7.5919e+03 1.0943e+04 8.8138e+03 9.3005e+03 1.0766e+04 7.7698e+03 9.2421e+03 7.5919e+03 1.0943e+04 8.8137e+03
  32.2500 8.6926e+03 7.2725e+03 1.0510e+04 7.2914e+03 1.0495e+04 8.4619e+03 8.9247e+03 1.0328e+04 7.4594e+03 8.8683e+03 7.2914e+03 1.0495e+04 8.4635e+03
  32.5000 8.3452e+03 6.9865e+03 1.0082e+04 7.0043e+03 1.0068e+04 8.1258e+03 8.5660e+03 9.9102e+03 7.1630e+03 8.5116e+03 7.0043e+03 1.0068e+04 8.1288e+03
  32.7500 8.0135e+03 6.7130e+03 9.6729e+03 6.7299e+03 9.6596e+03 7.8047e+03 8.2235e+03 9.5112e+03 6.8798e+03 8.1709e+03 6.7299e+03 9.6596e+03 7.8091e+03
  33.0000 7.6966e+03 6.4516e+03 9.2829e+03 6.4676e+03 9.2703e+03 7.4979e+03 7.8964e+03 9.1302e+03 6.6092e+03 7.8457e+03 6.4676e+03 9.2703e+03 7.5034e+03
  33.2500 7.3940e+03 6.2018e+03 8.9107e+03 6.2169e+03 8.8987e+03 7.2047e+03 7.5841e+03 8.7665e+03 6.3506e+03 7.5351e+03 6.2169e+03 8.8987e+03 7.2114e+03
  33.5000 7.1049e+03 5.9630e+03 8.5554e+03 5.9773e+03 8.5441e+03 6.9246e+03 7.2859e+03 8.4193e+03 6.1036e+03 7.2385e+03 5.9773e+03 8.5441e+03 6.9323e+03
  33.7500 6.8286e+03 5.7346e+03 8.2163e+03 5.7482e+03 8.2056e+03 6.6569e+03 7.0010e+03 8.0878e+03 5.8676e+03 6.9552e+03 5.7482e+03 8.2056e+03 6.6655e+03
  34.0000 6.5646e+03 5.5162e+03 7.8925e+03 5.5291e+03 7.8823e+03 6.4010e+03 6.7288e+03 7.7710e+03 5.6419e+03 6.6845e+03 5.5291e+03 7.8823e+03 6.4104e+03
  34.2500 6.3122e+03 5.3073e+03 7.5832e+03 5.3195e+03 7.5735e+03 6.1563e+03 6.4686e+03 7.4684e+03 5.4261e+03 6.4258e+03 5.3195e+03 7.5735e+03 6.1664e+03
  34.5000 6.0709e+03 5.1074e+03 7.2876e+03 5.1189e+03 7.2785e+03 5.9222e+03 6.2199e+03 7.1791e+03 5.2198e+03 6.1785e+03 5.1189e+03 7.2785e+03 5.9329e+03
  34.7500 5.8400e+03 4.9160e+03 7.0052e+03 4.9270e+03 6.9965e+03 5.6982e+03 5.9820e+03 6.9026e+03 5.0223e+03 5.9419e+03 4.9270e+03 6.9965e+03 5.7095e+03
  35.0000 5.6191e+03 4.7328e+03 6.7351e+03 4.7432e+03 6.7269e+03 5.4839e+03 5.7545e+03 6.6381e+03 4.8333e+03 5.7157e+03 4.7432e+03 6.7269e+03 5.4956e+03
  35.2500 5.4076e+03 4.5573e+03 6.4769e+03 4.5672e+03 6.4691e+03 5.2787e+03 5.5368e+03 6.3852e+03 4.6524e+03 5.4993e+03 4.5672e+03 6.4691e+03 5.2909e+03
  35.5000 5.2053e+03 4.3892e+03 6.2300e+03 4.3986e+03 6.2225e+03 5.0822e+03 5.3285e+03 6.1431e+03 4.4791e+03 5.2921e+03 4.3986e+03 6.2225e+03 5.0948e+03
  35.7500 5.0114e+03 4.2282e+03 5.9937e+03 4.2370e+03 5.9866e+03 4.8940e+03 5.1290e+03 5.9115e+03 4.3132e+03 5.0938e+03 4.2370e+03 5.9866e+03 4.9069e+03
  36.0000 4.8258e+03 4.0738e+03 5.7675e+03 4.0822e+03 5.7608e+03 4.7136e+03 4.9380e+03 5.6898e+03 4.1542e+03 4.9039e+03 4.0822e+03 5.7608e+03 4.7269e+03
  36.2500 4.6480e+03 3.9258e+03 5.5511e+03 3.9338e+03 5.5447e+03 4.5409e+03 4.7551e+03 5.4775e+03 4.0019e+03 4.7221e+03 3.9338e+03 5.5447e+03 4.5544e+03
  36.5000 4.4776e+03 3.7839e+03 5.3438e+03 3.7915e+03 5.3378e+03 4.3753e+03 4.5799e+03 5.2741e+03 3.8559e+03 4.5479e+03 3.7915e+03 5.3378e+03 4.3890e+03
